filename	ns	tau	cov	pr	rc	f
naive_submission.tsv	biological_process	0.39000	1.00000	0.69680	0.11749	0.20108
naive_submission.tsv	biological_process	0.40000	1.00000	0.74075	0.10483	0.18366
naive_submission.tsv	biological_process	0.41000	1.00000	0.74075	0.10483	0.18366
naive_submission.tsv	biological_process	0.42000	1.00000	0.74075	0.10483	0.18366
naive_submission.tsv	biological_process	0.43000	1.00000	0.74075	0.10483	0.18366
naive_submission.tsv	biological_process	0.44000	1.00000	0.79733	0.08954	0.16100
naive_submission.tsv	biological_process	0.45000	1.00000	0.79733	0.08954	0.16100
naive_submission.tsv	biological_process	0.46000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.47000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.48000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.49000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.50000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.51000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.52000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.53000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.54000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.55000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.56000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.57000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.58000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.59000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.60000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.61000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.62000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.63000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.64000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.65000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.66000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.67000	1.00000	0.89450	0.07214	0.13352
naive_submission.tsv	biological_process	0.68000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.69000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.70000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.71000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.72000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.73000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.74000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.75000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.76000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.77000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.78000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.79000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.80000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.81000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.82000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.83000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.84000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.85000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.86000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.87000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.88000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.89000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.90000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.91000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.92000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.93000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.94000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.95000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.96000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.97000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.98000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	biological_process	0.99000	1.00000	1.00000	0.04443	0.08509
naive_submission.tsv	molecular_function	0.01000	1.00000	0.05504	0.81637	0.10312
naive_submission.tsv	molecular_function	0.02000	1.00000	0.08673	0.71792	0.15477
naive_submission.tsv	molecular_function	0.03000	1.00000	0.11352	0.65789	0.19363
naive_submission.tsv	molecular_function	0.04000	1.00000	0.13886	0.61205	0.22636
naive_submission.tsv	molecular_function	0.05000	1.00000	0.17242	0.56342	0.26404
naive_submission.tsv	molecular_function	0.06000	1.00000	0.21886	0.52487	0.30891
naive_submission.tsv	molecular_function	0.07000	1.00000	0.25033	0.49622	0.33278
naive_submission.tsv	molecular_function	0.08000	1.00000	0.29664	0.46467	0.36211
naive_submission.tsv	molecular_function	0.09000	1.00000	0.33292	0.44837	0.38211
naive_submission.tsv	molecular_function	0.10000	1.00000	0.35391	0.44205	0.39310
naive_submission.tsv	molecular_function	0.11000	1.00000	0.40567	0.41892	0.41219
naive_submission.tsv	molecular_function	0.12000	1.00000	0.40567	0.41892	0.41219
naive_submission.tsv	molecular_function	0.13000	1.00000	0.43925	0.40625	0.42211
naive_submission.tsv	molecular_function	0.14000	1.00000	0.43925	0.40625	0.42211
naive_submission.tsv	molecular_function	0.15000	1.00000	0.48200	0.39268	0.43278
naive_submission.tsv	molecular_function	0.16000	1.00000	0.48200	0.39268	0.43278
naive_submission.tsv	molecular_function	0.17000	1.00000	0.48200	0.39268	0.43278
naive_submission.tsv	molecular_function	0.18000	1.00000	0.60160	0.35613	0.44740
naive_submission.tsv	molecular_function	0.19000	1.00000	0.60160	0.35613	0.44740
naive_submission.tsv	molecular_function	0.20000	1.00000	0.60160	0.35613	0.44740
naive_submission.tsv	molecular_function	0.21000	1.00000	0.60160	0.35613	0.44740
naive_submission.tsv	molecular_function	0.22000	1.00000	0.60160	0.35613	0.44740
naive_submission.tsv	molecular_function	0.23000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.24000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.25000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.26000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.27000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.28000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.29000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.30000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.31000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.32000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.33000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.34000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.35000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.36000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.37000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.38000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.39000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.40000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.41000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.42000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.43000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.44000	1.00000	0.69025	0.33424	0.45039
naive_submission.tsv	molecular_function	0.45000	1.00000	0.78933	0.29052	0.42472
naive_submission.tsv	molecular_function	0.46000	1.00000	0.78933	0.29052	0.42472
naive_submission.tsv	molecular_function	0.47000	1.00000	0.78933	0.29052	0.42472
naive_submission.tsv	molecular_function	0.48000	1.00000	0.78933	0.29052	0.42472
naive_submission.tsv	molecular_function	0.49000	1.00000	0.78933	0.29052	0.42472
naive_submission.tsv	molecular_function	0.50000	1.00000	0.78933	0.29052	0.42472
naive_submission.tsv	molecular_function	0.51000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.52000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.53000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.54000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.55000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.56000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.57000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.58000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.59000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.60000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.61000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.62000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.63000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.64000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.65000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.66000	1.00000	0.87050	0.21578	0.34583
naive_submission.tsv	molecular_function	0.67000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.68000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.69000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.70000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.71000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.72000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.73000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.74000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.75000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.76000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.77000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.78000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.79000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.80000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.81000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.82000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.83000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.84000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.85000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.86000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.87000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.88000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.89000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.90000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.91000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.92000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.93000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.94000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.95000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.96000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.97000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.98000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	molecular_function	0.99000	1.00000	1.00000	0.12713	0.22558
naive_submission.tsv	cellular_component	0.01000	1.00000	0.09980	0.90446	0.17976
naive_submission.tsv	cellular_component	0.02000	1.00000	0.16045	0.84772	0.26983
naive_submission.tsv	cellular_component	0.03000	1.00000	0.20153	0.81614	0.32324
naive_submission.tsv	cellular_component	0.04000	1.00000	0.25745	0.78027	0.38716
naive_submission.tsv	cellular_component	0.05000	1.00000	0.27863	0.76951	0.40912
naive_submission.tsv	cellular_component	0.06000	1.00000	0.31650	0.74592	0.44443
naive_submission.tsv	cellular_component	0.07000	1.00000	0.34957	0.72741	0.47221
naive_submission.tsv	cellular_component	0.08000	1.00000	0.37920	0.70773	0.49381
naive_submission.tsv	cellular_component	0.09000	1.00000	0.40122	0.69695	0.50926
naive_submission.tsv	cellular_component	0.10000	1.00000	0.40122	0.69695	0.50926
naive_submission.tsv	cellular_component	0.11000	1.00000	0.41545	0.69090	0.51889
naive_submission.tsv	cellular_component	0.12000	1.00000	0.41545	0.69090	0.51889
naive_submission.tsv	cellular_component	0.13000	1.00000	0.42952	0.68517	0.52803
naive_submission.tsv	cellular_component	0.14000	1.00000	0.42952	0.68517	0.52803
naive_submission.tsv	cellular_component	0.15000	1.00000	0.44205	0.67606	0.53457
naive_submission.tsv	cellular_component	0.16000	1.00000	0.45732	0.66870	0.54317
naive_submission.tsv	cellular_component	0.17000	1.00000	0.45732	0.66870	0.54317
naive_submission.tsv	cellular_component	0.18000	1.00000	0.45732	0.66870	0.54317
naive_submission.tsv	cellular_component	0.19000	1.00000	0.57492	0.59877	0.58660
naive_submission.tsv	cellular_component	0.20000	1.00000	0.60067	0.58215	0.59126
naive_submission.tsv	cellular_component	0.21000	1.00000	0.63582	0.56330	0.59737
naive_submission.tsv	cellular_component	0.22000	1.00000	0.63582	0.56330	0.59737
naive_submission.tsv	cellular_component	0.23000	1.00000	0.67110	0.53871	0.59766
naive_submission.tsv	cellular_component	0.24000	1.00000	0.67110	0.53871	0.59766
naive_submission.tsv	cellular_component	0.25000	1.00000	0.67110	0.53871	0.59766
naive_submission.tsv	cellular_component	0.26000	1.00000	0.67110	0.53871	0.59766
naive_submission.tsv	cellular_component	0.27000	1.00000	0.67110	0.53871	0.59766
naive_submission.tsv	cellular_component	0.28000	1.00000	0.67110	0.53871	0.59766
naive_submission.tsv	cellular_component	0.29000	1.00000	0.70533	0.51058	0.59236
naive_submission.tsv	cellular_component	0.30000	1.00000	0.70533	0.51058	0.59236
naive_submission.tsv	cellular_component	0.31000	1.00000	0.70533	0.51058	0.59236
naive_submission.tsv	cellular_component	0.32000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.33000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.34000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.35000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.36000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.37000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.38000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.39000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.40000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.41000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.42000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.43000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.44000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.45000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.46000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.47000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.48000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.49000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.50000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.51000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.52000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.53000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.54000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.55000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.56000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.57000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.58000	1.00000	0.74900	0.48457	0.58844
naive_submission.tsv	cellular_component	0.59000	1.00000	0.77057	0.44381	0.56323
naive_submission.tsv	cellular_component	0.60000	1.00000	0.80017	0.39347	0.52753
naive_submission.tsv	cellular_component	0.61000	1.00000	0.80017	0.39347	0.52753
naive_submission.tsv	cellular_component	0.62000	1.00000	0.80017	0.39347	0.52753
naive_submission.tsv	cellular_component	0.63000	1.00000	0.83400	0.35050	0.49357
naive_submission.tsv	cellular_component	0.64000	1.00000	0.83400	0.35050	0.49357
naive_submission.tsv	cellular_component	0.65000	1.00000	0.83400	0.35050	0.49357
naive_submission.tsv	cellular_component	0.66000	1.00000	0.87525	0.30524	0.45263
naive_submission.tsv	cellular_component	0.67000	1.00000	0.87525	0.30524	0.45263
naive_submission.tsv	cellular_component	0.68000	1.00000	0.87525	0.30524	0.45263
naive_submission.tsv	cellular_component	0.69000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.70000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.71000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.72000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.73000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.74000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.75000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.76000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.77000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.78000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.79000	1.00000	0.93167	0.25756	0.40355
naive_submission.tsv	cellular_component	0.80000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.81000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.82000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.83000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.84000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.85000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.86000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.87000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.88000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.89000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.90000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.91000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.92000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.93000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.94000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.95000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.96000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.97000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.98000	1.00000	0.99600	0.18972	0.31872
naive_submission.tsv	cellular_component	0.99000	1.00000	0.99600	0.18972	0.31872
